"Ben's Cat (foaled April 17, 2010 in Maryland) is an American Thoroughbred racehorse who has won multiple stakes races, including six victories in the Mister Diz Stakes and five in the Jim McKay Turf Sprint. He is a four-time Maryland-bred horse of the year.",Species,Horse,RaceHorse
"Josef Fuchs (born 24 July 1948) is a retired Swiss racing cyclist. As an amateur he won two world championship medals in 1969 and 1971, both on the road and on track. He also won a few minor races and two stages of the Tour de l'Avenir (1969 and 1971) and one of the Milk Race (1971). In late 1971 he turned professional and the same year won the Giro della Toscana. He placed eighth overall in the 1975 Tour de France and won the Liège–Bastogne–Liège race in 1981. During his career Fuchs won four national titles, two on track, as amateur in 1970 and 1971, and twoon the road, as professional in 1972 and 1973.",Agent,Athlete,Cyclist
Justice Asok Kumar Ganguly is the former Chairman of the West Bengal Human Rights Commission and a former Judge of the Supreme Court of India who delivered judgement in some high-profile cases like the 2G spectrum scam. He has been recently indicted by a panel of the Supreme Court for sexually harassing a young law intern in a hotel room. He was given the clean chit after the intern refused to record her statement before the police.,Agent,Person,Judge
"National Congress of Trade Unions is a central trade union federation in the Bahamas. It was founded by Dr. Leroy \""Duke\"" Hanna on 10 November 1995.",Agent,Organisation,TradeUnion
"\""Otis\"" is a song by American hip hop artists Kanye West and Jay-Z, from their first collaborative album Watch the Throne (2011). The song posthumously features soul singer Otis Redding, whose version of \""Try a Little Tenderness\"" is sampled in the song. The production was covered solely by West. The track was premiered by Funkmaster Flex's Hot 97 radio show and was released onto the Internet the day afterward. Lyrically, the song has the two rappers sharing lines discussing wealth, decadence and fame. The track received highly positive reviews from music critics who praised the trading off of verses by the two rappers and the Redding-sampled beat, which was compared to the style heard on West's The College Dropout. Several publications placed the song amongst the best of the year. The track was released as the second single from Watch the Throne on July 20, 2011. The song peaked at number 12 on the US Billboard Hot 100 and reached position 2 on both the Billboard Hot Rap Songs and Hot R&B/Hip-Hop Songs charts. The song has since been certified Platinum for sales exceeding 1,000,000. The song received a music video directed by Spike Jonze on August 2011. The video primarily shows West and Jay-Z modifying a Maybach luxury car and then driving around in it with no doors or windows, while four girls are smiling in the backseat. After its release, the video was met with positive reception. The cover art was designed by Italian fashion designer Riccardo Tisci. Jay and West performed the song at all the stops on their 2011 Watch the Throne Tour. It was also performed at the 2011 MTV Video Music Awards and at the 2012 Radio 1's Big Weekend musical festival. At the 54th Grammy Awards in 2012, \""Otis\"" was nominated for a Grammy Award for Best Rap Song and won a Grammy for Best Rap Performance.",Work,MusicalWork,Single
"Sheridan Dean Titman is a professor of finance at The University of Texas at Austin, where he holds the McAllister Centennial Chair in Financial Services at the McCombs School of Business, He holds a B.S. degree from the University of Colorado and an M.S. and Ph.D. from Carnegie Mellon University.",Agent,Person,Economist
"Ciechowice [t͡ɕɛxɔˈvit͡sɛ] is a village in the administrative district of Gmina Nędza, within Racibórz County, Silesian Voivodeship, in southern Poland. It lies approximately 4 kilometres (2 mi) west of Nędza, 10 km (6 mi) north of Racibórz, and 54 km (34 mi) west of the regional capital Katowice. The village has a population of 483.",Place,Settlement,Village
"Ondine is a Finnish classical record label founded in 1985 in Helsinki, Finland, where the company is still based, and today offers an extremely eclectic catalogue of both contemporary Finnish music, as well as recordings with major Finnish and international artists. Ondine's extensive catalogue includes nearly five hundred recordings of artists and ensembles such as conductor and pianist Christoph Eschenbach, conductors Vladimir Ashkenazy, Esa-Pekka Salonen, Jukka-Pekka Saraste, Sakari Oramo, Leif Segerstam, John Storgårds and Mikko Franck, orchestras such as The Philadelphia Orchestra, the Orchestre de Paris, the London Sinfonietta, the Bavarian Radio Symphony Orchestra, the BBC Symphony Orchestra, the Los Angeles Philharmonic, the Czech Philharmonic, the Finnish Radio Symphony Orchestra and the Helsinki Philharmonic, sopranos Karita Mattila and Soile Isokoski, pianist Olli Mustonen, violinist Pekka Kuusisto and clarinetist Kari Kriikku. The label has also had a long and fruitful association with the Finnish composers Einojuhani Rautavaara, Kaija Saariaho and Magnus Lindberg, having recorded the premieres of many of their works and garnering many awards along the way.",Agent,Company,RecordLabel
The Lazenby Cup is an annual friendly between Leeds Rhinos and Hunslet Hawks that is played in early January.,Agent,SportsLeague,RugbyLeague
"Sandra Lea Hernández Saavedra (born 1985) is a beauty queen who won the title of Miss Bolivia World in 2007, essentially 1st runner up to Katherine David, and thus represented Bolivia in Miss World 2007 in China. She studied International Commerce.",Agent,Person,BeautyQueen
"The People's Party (Stronnictwo Ludowe, SL) was a Polish political party, active from 1931 in the Second Polish Republic. An agrarian populist party, its power base was composed mostly from peasants. In 1931 it was created from the merger of three other, smaller, peasant-based parties: Polish People's Party \""Piast\"" (PSL \""Piast\""), Polish People's Party \""Wyzwolenie\"" (PSLW) and Stronnictwo Chłopskie (SCh). During the Second World War it was known as 'Stronnictwo Ludowe Roch' and its military arm, Bataliony Chłopskie, formed part of the Polish resistance movement in World War II. After the end of the war, the People's Party under the leadership of Wincenty Witos decided to support Stanisław Mikołajczyk. However at the same time Polish communists named one of their proxy parties Stronnictwo Ludowe, and the old People's Party, now loyal to Mikołajczyk, changed its name into Polish People's Party (PSL). After Mikołajczyk's defeat due to vote-rigging by communists in the Polish legislative election, 1947, the remains of the Polish People's Party were merged (in 1949) into the communist-allied United People's Party (ZSL).",Agent,Organisation,PoliticalParty
Lu'ay al-Atassi (1926–November 2003) (Arabic: لؤي الأتاسي‎‎) was a senior commander in the Syrian Army and later the President of Syria between 9 March and 27 July 1963.,Agent,Politician,President
"The Clarence Beavers are a Canadian Junior ice hockey team based in Clarence, Ontario. They play in the Central Canada Hockey League Tier 2 (CCHL2). Prior to the 2015–16 season the league was known as the Eastern Ontario Junior Hockey League.",Agent,SportsTeam,HockeyTeam
Gerald Moos is a former West German slalom canoeist who competed in the 1980s. He won two medals in the C-1 team event at the ICF Canoe Slalom World Championships with a silver in 1985 and a bronze in 1981.,Agent,Athlete,Canoeist
"Ondřej Kacetl (born October 15, 1990) is a Czech professional ice hockey goalie. He is currently playing for Mountfield HK of the Czech 1.liga. Kacetl made his Czech Extraliga debut playing with Mountfield HK during the 2013-14 Czech Extraliga season.",Agent,WinterSportPlayer,IceHockeyPlayer
"Haytham ibn Khalid was the first Shirvanshah, or independent ruler of Shirvan, renouncing the suzerainty of the Abbasid Caliphate in 861 and beginning the Mazyadid dynasty.",Agent,Person,Monarch
Charlie Van Der Bist (15 June 1915 – 6 May 1970) was an Australian rules footballer who played with Hawthorn in the Victorian Football League (VFL).,Agent,Athlete,AustralianRulesFootballPlayer
"Khaneqah-e Sadat (Persian: خانقاه سادات‎‎, also Romanized as Khāneqāh-e Sādāt and Khāneqāh Sādāt; also known as Khanaya) is a village in Khanandabil-e Sharqi Rural District, in the Central District of Khalkhal County, Ardabil Province, Iran. At the 2006 census, its population was 304, in 70 families.",Place,Settlement,Village
"Stereo Type is a piece by the contemporary Welsh composer Guto Puw. It was commissioned for the 2005 Bangor New Music Festival, of which Puw is the chairman and artistic director. The piece, which lasts ten minutes, is written for the unusual combination of amplified typewriters and tape. The tape part was created and realised by Ed Wright, a student at Bangor University at the time. Stereo Type was billed as \""A sonic journey from the past to the present.\"" It was premiered by students from the School of Music of the University of Wales, Bangor, where Puw is a Lecturer. The first performance took place on 5 March 2005 in the Deiniol Shopping Centre, Bangor. The performance was featured on the S4C television programme Y Sioe Gelf on 20 March 2005.",Work,MusicalWork,ClassicalMusicComposition
"Martin Patrick Grainge Leonard DSO was an Anglican suffragan bishop from 1953 until his death. Leonard was born at Torpenhow, near Cockermouth, Cumberland, on 5 July 1889. He was educated at Rossall, Fleetwood, Lancashire and Oriel College, Oxford before embarking on an ecclesiastical career including service as a World War I chaplain. Afterward, Leonard occupied a similar post at Cheltenham College. He spent 14 years with the Toc H organisation. Leonard subsequently became Rector of Hatfield, Rural Dean of Hertford, and Provost of St Mary's Cathedral, Glasgow. He was a Bishop of Thetford, and a lifelong supporter of the Boy Scout movement. He died on 21 July 1963.",Agent,Cleric,ChristianBishop
"Blagoja Kuleski (Macedonian: Благоја Кулески, born 4 October 1962) is a Macedonian football manager and former player. During his playing career he played in Yugolav League for Macedonian clubs FK Pobeda, FK Vardar and FK Pelister, Serbian FK Radnički Niš, before moving to Australia, in 1992, where he played with Marconi Stallions, Melbourne Zebras, Bulleen Lions and Rockdale City Suns. Blagoja, or Kuki, as he is better known in the football community, played the first game for Macedonia against Yugoslavia in Skopje in 1991, along the greats of Darko Pancev and Ilija Najdoski. Blagoja was voted second best defender/ sweeper in 1990 in Yugoslav National League just 2 points behind Miodrag Belodedici of Red Star Belgrade who were crowned Super Cup Champions in the same year. After retiring in Australia, he became a football coach managing Illawara Lions and Bonnyrigg White Eagles. He won the Championship two consecutive years with Bonnyrigg and promoted them back into the NSW Premier League in 2009.",Agent,SportsManager,SoccerManager
"Spider Glacier is in Wenatchee National Forest in the U.S. state of Washington and is to the east of Phelps Ridge. Spider Glacier is .50 mi (0.80 km) long but very narrow at only 50 ft (15 m) in width. Spider Glacier is .50 mi (0.80 km) southeast of Lyman Glacier. This Spider Glacier is not to be confused with another of the same name nearby, Spider Glacier (Spider Mountain, Washington).",Place,NaturalPlace,Glacier
Larry Balweg is a former member of the Ohio House of Representatives.,Agent,Politician,Congressman
"Eric McClure (born December 11, 1978) is an American professional stock car racing driver. He currently competes part-time in the NASCAR Xfinity Series, driving the No. 0 Chevrolet Camaro for JD Motorsports.",Agent,RacingDriver,NascarDriver
"The Currency Museum of the Bank of Japan (貨幣博物館 Kahei-hakubutsukan), formally known as the Currency Museum, Institute for Monetary and Economic Studies, Bank of Japan (日本銀行金融研究所貨幣博物館 Nihonginkō-kin'yū-kenkyūjo-kahei-hakubutsukan) is a museum about Japanese currency located in front of the Bank of Japan building in Chūō, Tokyo. The museum opened in November 1985. In 2010, there was an exhibition of wallets from the Edo Period (1603–1867) and Meiji Era (1868–1912).",Place,Building,Museum
"The Wick and Lybster Light Railway was a light railway opened in 1903, with the intention of opening up the fishing port of Lybster, in Caithness, Scotland, to the railway network at Wick. Its construction was heavily supported financially by local government and the Treasury. It was worked by the Highland Railway. The line was never heavily used and the anticipated expansion of the fishing trade did not take place. When a modern road to the south was built in the 1930s, transits from Lybster were considerably shorter and quicker by that means, and the railway closed completely in 1944.",Place,RouteOfTransportation,RailwayLine
"Estampes (Prints), L.100, is a composition for solo piano by Claude Debussy. It was finished in 1903.",Work,MusicalWork,ClassicalMusicComposition
"Shannon Niquette Stewart Ratliff (born June 6, 1984) is an American fashion model and beauty pageant contestant from Franklin, Ohio. Stewart was the runner-up on the first cycle of America's Next Top Model and appeared on the all-star edition of the show, placing sixth as a finalist. She was also first runner-up in the Miss Ohio USA pageant in 2005, and a semi-finalist in that pageant in 2006.",Agent,Person,Model
"Klein Field at Sunken Diamond is a college baseball stadium on the campus of Stanford University in Stanford, California. It is the home field of the Stanford Cardinal of the Pac-12 Conference. The stadium was built 86 years ago in 1931 and has a seating capacity of 4,000. When the adjacent football stadium was originally built in 1921, dirt was excavated from the site of the future baseball stadium, which created a \""sunken\"" field a decade later. Originally just known simply as Sunken Diamond, the field was renamed in 2008 to honor Stanford athlete and donor Bud Klein (1927–2011) and his family. In 2013, the Cardinal ranked 39th among Division I baseball programs in attendance, averaging 1,747 per home game. In 2012, college baseball writer Eric Sorenson ranked the facility as the fourth best setting in Division I baseball. The playing field at Sunken Diamond is oriented in an unorthodox configuration, with the batter and catcher facing south. The recommended orientation of a baseball diamond is east-northeast.",Place,SportFacility,Stadium
"The Jersey Railway was opened in 1870 and was originally a standard gauge railway, 3 3⁄4 miles (6.0 km) long, in Jersey in the Channel Islands. Converted to narrow gauge in 1884 and extended giving a length of 7 3⁄4 miles (12.5 km), the line closed in 1936. It is not to be confused with the Jersey Eastern Railway.",Agent,Organisation,PublicTransitSystem
The men's trap was a shooting sports event held as part of the Shooting at the 1920 Summer Olympics programme. It was the fourth appearance of the event. The competition was held on 23 and 24 July 1920. 18 shooters from seven nations competed.,Event,Olympics,OlympicEvent
"Salvatore Oppes (Pozzomaggiore, 2 November 1909 – 1987) was an Italian show jumping rider who won a silver medal at the Olympic Games.",Agent,Athlete,HorseRider
Joseph Fok (霍兆剛) (1962–) is a Permanent Judge of the Hong Kong Court of Final Appeal.,Agent,Person,Judge
"The Canadian federal election of 1965 was held on November 8 to elect members of the Canadian House of Commons of the 27th Parliament of Canada. The Liberal Party of Prime Minister Lester B. Pearson was re-elected with a larger number of seats in the House. Although the Liberals lost a small share of the popular vote, they were able to win more seats, but fell just short of having a majority.",Event,SocietalEvent,Election
Palakkad Gap or Palghat Gap (Malayalam: പാലക്കാട് ചുരം) is a low mountain pass in the Western Ghats between Coimbatore in Tamil Nadu and Palakkad in Kerala. It has an average elevation of 140 metres (460 ft) with a width of 30 kilometres (19 mi). The pass is located between the Nilgiri Hills to the north and Anaimalai Hills to the south.,Place,NaturalPlace,MountainPass
"\""Burning\"" is a eurodance song written by Joakim Udd, Karl Euren and Johan Fjellström performed for Alcazar's third studio album, Disco Defenders and released as the fourth single from the album.",Work,MusicalWork,Single
Bruno Fernandes Andrade de Brito (born 2 March 1989) is a Brazilian professional footballer who plays for Willem II as a striker.,Agent,Athlete,SoccerPlayer
"Super Prep is a sports magazine based in Laguna Beach, California, published in since 1985. It was founded and is published by Allen Wallace, a lawyer. Its main focus is to provide recruiting information on high school football players. In 1987, the Boston Globe wrote: \""In three short years, Super Prep has become an essential tool for recruiting coordinators nationwide.\"" The San Diego Tribune called it \""one of the more respected services,\"" and the Los Angeles Times called it \""usually a reliable source\"".",Work,PeriodicalLiterature,Magazine
"Janni Larsen (born 07 July 1963) is a Danish female darts player. Among other achievements, she won the Danish National Championships in 2010 and 2015 Janni Larsen has been picked 18 times for the Danish national team. In the 2008 WDF Europe Cup she made it all the way to the semifinal, losing narrowly to Louise Hepburn from Scotland She also had a good run in the 2012 Nordic Championships, reaching the final, losing to Norway's Rachna David - unfortunately for Larsen, history repeated itself in 2014, only this time she lost the final to Linda Nilsson from Sweden In 2014 at the WDF Europe Cup she was a part of the Danish team who came 3rd in the team event, beating both Wales and Republic of Ireland on the way.",Agent,Athlete,DartsPlayer
"T.R. Carr was the mayor of the city of Hazelwood, Missouri in northern St. Louis County, Missouri, from April 2000 until April 2009. He is Professor of Public Administration at Southern Illinois University Edwardsville (SIUE) and Senior Research Fellow at the Institute for Urban Research at SIUE. Carr represents SIUE on the State University Retirement System Member Advisory Board. He is board member and Treasurer of the St. Louis - Samara (Russia) Sister City Committee. Carr is a member of the Board of North County, Inc., an economic development organization in St. Louis County. He is a Commissioner on the St. Louis County Boundary Commission that reviews all municipal annexation plans within St. Louis County. He is a Board Member for the Northwest Chamber of Commerce in St. Louis County. Carr served on the Executive Board of the St. Louis County Municipal League and as League President 2007-2008. Carr served as Chairman of the Standing Committee on Policy and Resolutions of the Missouri Municipal League 2004 to 2009. He served on the St. Louis County Fire Standards Commission 2005 - 2009. He served on the East-West Gateway Council of Governments Board 2007-2009. Carr served as a member, then as Chairman of the Community Advisory Board for SSM Hospital 2000-2009. He has served as Department Chair of Public Administration and Policy Analysis and as Director of the Master of Public Administration Program at SIUE. He maintained these academic positions before, during, and after, his tenure as mayor.",Agent,Politician,Mayor
"\""Wild International\"" is the first track and single from One Day as a Lion's self-titled five track EP. This track was first revealed on July 16, 2008. It was made available to stream on the band's myspace page. On the same day the song was premiered by the influential L.A. radio station KROQ-FM and on Australian radio station Triple J. Thus far, it peaked at #20 on the Billboard Hot Modern Tracks, and #6 in Norway.",Work,MusicalWork,Single
"Ena Lake is a lake in Saskatchewan, Canada, located near the boundary with the Northwest Territories.  The lake hosts several islands including Gillis Island. The Ena Lake Lodge is located on the lake and is accessible by float plane.",Place,BodyOfWater,Lake
"Waldenbuch Castle (German: Schloss Waldenbuch) was a hunting lodge used by the dukes of Württemberg, and was first mentioned in 1381. The core of the structure was once an old castle.",Place,Building,Castle
"Michael Levin (/ˈlɛvɪn/; born 21 May 1943) is a philosophy professor at City University of New York. He has published on metaphysics, epistemology, race, homosexuality, animal rights, the philosophy of archaeology, the philosophy of logic, philosophy of language, and the philosophy of science. Levin's central research interests are in epistemology (reliabilism and Gettier problems) and in philosophy of race.",Agent,Person,Philosopher
"The Bridgend Schools Football Association (Welsh: Cymdeithas Bêl-droed yn ysgol Pen-y-Bont) (BSFA) is the governing body of association football in Bridgend Schools. The association has the ultimate responsibility for the control and development of football for schools in Bridgend County. It runs numerous competitions, the most well-known of which is the annual FA Challenge Cup. Corneli Primary School are the current champions of this competition after winning the final in March 2009. It is also responsible for appointing the management structure of the Bridgend County teams at various age levels.",Agent,SportsLeague,SoccerLeague
"Ned Wade (born 1911) was an Irish hurler who plays as a midfielder and as a centre-forward for the Tipperary and Dublin senior teams. Born in Boherlahan, County Tipperary, Wade first excelled at hurling in his youth. He arrived on the inter-county scene at the age of seventeen when he first linked up with the Tipperary minor team before later joining the junior side. He joined the senior panel during the 1931 championship. Wade subsequently joined the Dublin senior team and won three Leinster medals. He was an All-Ireland runner-up on four occasions. As a member of the Leinster inter-provincial team on a number of occasions, Wade won three Railway Cup medals. At club level he was a seven-time cham pionship medallist with Faughs. He began his club career with Boherlahan-Dualla. Wade retired from inter-county hurling following the conclusion of the 1946 championship.",Agent,Athlete,GaelicGamesPlayer
"A Night at Birdland Vol. 3 may refer to two different jazz albums, both of which contain live material recorded by the Art Blakey Quintet at Birdland on February 21, 1954.The first is the third album in the original 10\"" series (BLP 5039) released in 1954 by Blue Note Records. The three original 10\"" albums were repackaged as two 12\"" LPs in 1956, with all of the tracks from the original 10\"" Vol. 3 being included on the 12\"" Vol. 2. The second album entitled A Night at Birdland Vol. 3 is a 12\"" album containing outtakes from the original session, released by the Toshiba Records in Japan, released in 1984. Three of the four tracks on the Japanese 12\"" Vol. 3 had previously been released as part of a 2 LP Compilation entitled Live Messengers (BN-LA473-J2) in 1975. All of the tracks from both Vol. 3's have subsequently been reissued on the CD versions of A Night at Birdland Vol. 1 and A Night at Birdland Vol. 2.",Work,MusicalWork,Album
"The 2015–16 season was the Al-Hilal Saudi Football Club's 59th in existence and 40th consecutive season in the top flight of Saudi Arabian football. Along with Pro League, the club is also competed in the AFC Champions League, Super Cup, Crown Prince Cup and the King Cup.",SportsSeason,SportsTeamSeason,SoccerClubSeason
"Hygrocybe nigrescens, commonly known as the blackening wax-cap, is a mushroom of the waxcap genus Hygrocybe. It is found in Europe and Africa.",Species,Eukaryote,Fungus
"Juan Pablo Serrano  (born 8 August 1994) is a Argentine male track cyclist, representing Argentina at international competitions. He won the silver medal at the 2016 Pan American Track Cycling Championships in the team sprint.",Agent,Athlete,Cyclist
Zygaena rubicundus is a species of moth in the Zygaenidae family. It is found in Italy. The larvae feed on Eryngium species.,Species,Animal,Insect
"Edmund the Martyr (also known as St Edmund or Edmund of East Anglia, died 20 November 869) was king of East Anglia from about 855 until his death. Almost nothing is known about Edmund. He is thought to have been of East Anglian origin and was first mentioned in an annal of the Anglo-Saxon Chronicle, written some years after his death. The kingdom of East Anglia was devastated by the Vikings, who destroyed any contemporary evidence of his reign. Later writers produced fictitious accounts of his life, asserting that he was born in 841, the son of Æthelweard, an obscure East Anglian king, whom it was said Edmund succeeded when he was fourteen (or alternatively that he was the youngest son of a Germanic king named 'Alcmund'). Later versions of Edmund's life relate that he was crowned on 25 December 855 at Burna (probably Bures St. Mary in Suffolk), which at that time functioned as the royal capital, and that he became a model king. In 869, the Great Heathen Army advanced on East Anglia and killed Edmund. He may have been slain by the Danes in battle, but by tradition he met his death at an unidentified place known as Haegelisdun, after he refused the Danes' demand that he renounce Christ: the Danes beat him, shot him with arrows and then beheaded him, on the orders of Ivar the Boneless and his brother Ubba. According to one legend, his head was then thrown into the forest, but was found safe by searchers after following the cries of a wolf that was calling, \""Hic, Hic, Hic\"" – \""Here, Here, Here\"". Commentators have noted how Edmund's death bears resemblance to the fate suffered by St Sebastian, St Denis and St Mary of Egypt. A coinage commemorating Edmund was minted from around the time East Anglia was absorbed by the kingdom of Wessex and a popular cult emerged. In about 986, Abbo of Fleury wrote of his life and martyrdom. The saint's remains were temporarily moved from Bury St Edmunds to London for safekeeping in 1010. His shrine at Bury was visited by many kings, including Canute, who was responsible for rebuilding the abbey: the stone church was rebuilt again in 1095. During the Middle Ages, when Edmund was regarded as the patron saint of England, Bury and its magnificent abbey grew wealthy, but during the Dissolution of the Monasteries, his shrine was destroyed. The mediaeval manuscripts and other works of art relating to Edmund that have survived include Abbo's Passio Sancti Eadmundi, John Lydgate's 14th-century Life, the Wilton Diptych and a number of church wall paintings.",Agent,Person,Monarch
"Thomas Jean Roger Levet (born 5 September 1968) is a French professional golfer who is a member of the European Tour and former member of the PGA Tour. Levet was born in Paris, France. He turned professional in 1988 and won the French PGA Championship that year, but he had to wait for a decade for his first win on the European Tour, which came at the 1998 Cannes Open. In 2002, he finished second at The Open Championship at Muirfield, being one of four players in a playoff. He had a good chance to win, but bogeyed the final hole of the four-hole playoff to fall into sudden death with Ernie Els, where he again bogeyed to lose to Els. After spending 2003 on the PGA Tour, he returned to the European Tour in 2004. He claimed the most prestigious title of his career at the Scottish Open, and was a member of the winning 2004 European Ryder Cup Team. Levet ended the season 5th on the Order of Merit, and returned to the PGA Tour in 2005. Levet suffers from severe vertigo, which almost forced him out of the game, however he has made strides to overcome the condition, and has featured in the top 50 of the Official World Golf Rankings. In 2008 he won his fourth European Tour title, beating nineteen-year-old Oliver Fisher in a sudden death playoff in the MAPFRE Open de Andalucia. His fifth win on the European Tour came at the 2009 Open de España where he held off a charging Fabrizio Zanotti, who shot a final round 65, by two strokes finishing 18 under par. With this win Levet became the leading Frenchman in terms of European Tour wins. Levet won his sixth European Tour title in July 2011 when he triumphed in his native country, at the Alstom Open de France by one stroke from Englishman Mark Foster and Dane Thorbjørn Olesen. He became the 7th French player to win the tournament after Jean-François Remésy. While celebrating his victory, Levet jumped into a lake, breaking his shin, and causing him to withdraw from The Open Championship.",Agent,Athlete,GolfPlayer
"Memphis Brooks Museum of Art is an art museum in Memphis, Tennessee. The Brooks Museum, which was founded in 1916, is the oldest and largest art museum in the state of Tennessee. The museum is a privately funded nonprofit institution located in Overton Park in Midtown Memphis.",Place,Building,Museum
"Nedbank Cup is a South African club football (soccer) tournament. The knockout tournament, based on the English FA Cup format, was one of a weak opponent facing a stronger one. The competition was sponsored by ABSA until 2007, after which Nedbank took over sponsorship.",Event,Tournament,SoccerTournament
"Saint Giovanni Leonardi (1541 – 9 October 1609) was an Italian Roman Catholic priest and the founder of the Clerks Regular of the Mother of God of Lucca. He was born in the Republic of Lucca and was ordained as a priest in 1572. He first dedicated himself to the Christian formation of adolescents in his local Lucca parish. He assumed the name of \""Giovanni of the Mother of God\"" as his religious name. In 1574 he founded a group charged to deepen Christian faith and devotion; this foundation occurred as part of the movement known as the Counter-Reformation. Leonardi worked with this group to spread devotion to the Blessed Mother and devotion to the Forty Hours as well as spreading the message of the importance of frequent reception of the Eucharist. This foundation received approval from Pope Paul V in 1614. Leonardi took his work to Rome where he became friends with Saint Philip Neri. Neri held him in high regard for his qualities of firmness and judgment and entrusted him to delicate works such as the reform of the Benedictine congregation of Montevergine. He then founded with J. Vivès the seminary of the Propagation of the Faith. He died in 1609 dedicating himself to his brothers suffering from the influenza epidemic that was raging in Rome at the time. The final Rule of his institute was published in 1851. Two houses of the Clerks of the Mother of God were opened when he died and three others were opened during the seventeenth century. Leonardi was beatified in 1861 and canonized in 1938. His liturgical feast is celebrated on 9 October. \n* St. Giovanni Leonardi",Agent,Cleric,Saint
"Dan Jolley is an American novelist and comic book writer. His comics work includes DC Comics' Firestorm and Graphic Universe's Twisted Journeys, a series of interactive fiction or gamebooks in graphic novel form, and his novel work includes the young-adult science fiction espionage series Alex Unlimited.",Agent,Artist,ComicsCreator
"Richard Earl Bush (December 23, 1924 – June 7, 2004) was a United States Marine master gunnery sergeant who received the Medal of Honor as a corporal for heroism on Okinawa during World War II. On April 16, 1945, Cpl. Bush placed himself on a thrown enemy grenade, absorbing the force of the explosion, saving the lives of his fellow Marines and corpsmen. In World War II, twenty-seven Marines similarly used their bodies against thrown enemy grenades in order to save their comrades' lives. Four of these Marines survived and were awarded the Medal of Honor — Richard Bush, Jacklyn H. Lucas, Carlton R. Rouh, and Richard K. Sorenson.",Agent,Person,MilitaryPerson
"15268 Wendelinefroger, provisional designation 1990 WF3, is a stony, spheroidal, and binary asteroid from the inner regions of the asteroid belt, about 3.4 kilometers in diameter. It was discovered by Belgian astronomer Eric Elst at ESO's La Silla Observatory in northern Chile, on 18 November 1990. The S-type asteroid orbits the Sun at a distance of 1.8–2.9 AU once every 3 years and 8 months (1,329 days). Its orbit is tilted by 3 degrees to the plane of the ecliptic and shows a relatively high eccentricity of 0.24. A light-curve analysis at the Leura Observatory in Australia rendered a rotation period of 2.4 hours with a low brightness amplitude of 0.07 in magnitude, which indicates that the asteroid is of nearly spheroidal shape. It has an albedo of 0.20, as assumed by the Collaborative Asteroid Lightcurve Link (CALL), which is a typical value for bodies with a stony surface composition. In 2008, a minor-planet moon was discovered orbiting Wendelinefroger at a distance of 8.7 kilometers and with an orbital period of 25.07±0.02 hours. Based on mutual occultations of Wendelinefroger and its moon, the diameter ratio for the two bodies is at least 0.24 (i.e. secondary-to-primary mean-diameter ratio), which would render an estimated diameter of 0.8 kilometer or more for the asteroid's moon, using CALL's calculated diameter of 3.4 kilometer for the primary body. The minor planet is named in honour of Belgian female singer Wendeline Froger (b. 1948), who has a soprano voice and performs at church celebrations, weddings and for selected audiences at her residence. She has a preference to sing Lieder by Robert Schumann, after whom the minor planet 4003 Schumann is named.",Place,CelestialBody,Planet
"The Caruachi Dam is a concrete gravity dam on the Caroní River in Bolivar state, Venezuela. The dam supports a hydroelectric power facility with a 2,160 megawatts (2,900,000 hp) capacity. The facility is located about 59 kilometres (37 mi) downstream from the Guri Dam belonging to the \""Central Hidroeléctrica Simón Bolívar\"" and about 35 kilometres (22 mi) from where the Caroni and Orinoco rivers meet at Ciudad Guayana.",Place,Infrastructure,Dam
"Bernard Mammes (September 3, 1911 – February 27, 2000) was an American cyclist. Born in Manhattan, Mammes moved with his family to Rockaway Park, Queens around 1920. His father owned an ice cream parlor, where Mammes worked as a youth. Taking place during the depression, many thought the 1932 Summer Olympics held in Los Angeles, was going to be an economic failure. Even so, after a few film stars such as Charlie Chaplin, Marlene Dietrich, Douglas Fairbanks and Mary Pickford volunteered to entertain, 37 countries sent over 1300 athletes to the games. They were a huge success. This was the first time an Olympic Village would be built for the games, and competitors such as Babe Didrikson, Eddie Tolan and Luigi Beccali made headlines. Mammes won a position as a cyclist, and placed 8th in the 1000m time trial with a time of 1 hour and 18 minutes. Answering the call of his country, he entered the American Armed Forces, where he served as a Staff Sergeant in World War II. In 1945, he married Nancy, and had four children. After being discharged, he returned to New York, partnering with his father in Mammes' Ice Cream, which had become well known in Rockaway. Until 1968, he worked in the parlor from May through September, while working at Hegarty and Co., from which he retired after 25 years. From 1975 until his final retirement in 1998 at age 86, Mammes worked at Gateway National Park's Breezy Point Unit at Riis Park. Bernard Mammes is buried at St. Charles Cemetery, Farmingdale, Long Island.",Agent,Athlete,Cyclist
"Bonghwang Station (Hangul: 봉황역; hanja: 鳳凰驛) is a station of the BGLRT Line of Busan Metro in Jeonha-dong, Gimhae, South Korea.",Place,Station,RailwayStation
